time,V(1),V(2),I(V1),I(R1),I(C1)
2.790000e-03,-9.685832e-01,-5.297258e-02,9.156106e-04,-9.156106e-04,-9.655931e-03
2.800000e-03,-9.510565e-01,-6.199594e-02,8.890606e-04,-8.890606e-04,-1.148358e-02
2.810000e-03,-9.297765e-01,-7.073644e-02,8.590400e-04,-8.590400e-04,-1.325823e-02
2.820000e-03,-9.048271e-01,-7.915998e-02,8.256671e-04,-8.256671e-04,-1.497296e-02
2.830000e-03,-8.763067e-01,-8.723368e-02,7.890730e-04,-7.890730e-04,-1.662107e-02
2.840000e-03,-8.443279e-01,-9.492605e-02,7.494019e-04,-7.494019e-04,-1.819614e-02
2.850000e-03,-8.090170e-01,-1.022071e-01,7.068099e-04,-7.068099e-04,-1.969202e-02
2.860000e-03,-7.705132e-01,-1.090485e-01,6.614648e-04,-6.614648e-04,-2.110289e-02
2.870000e-03,-7.289686e-01,-1.154235e-01,6.135451e-04,-6.135451e-04,-2.242324e-02
2.880000e-03,-6.845471e-01,-1.213075e-01,5.632396e-04,-5.632396e-04,-2.364795e-02
2.890000e-03,-6.374240e-01,-1.266774e-01,5.107466e-04,-5.107466e-04,-2.477224e-02
2.900000e-03,-5.877853e-01,-1.315125e-01,4.562728e-04,-4.562728e-04,-2.579175e-02
2.910000e-03,-5.358268e-01,-1.357940e-01,4.000328e-04,-4.000328e-04,-2.670253e-02
2.920000e-03,-4.817537e-01,-1.395054e-01,3.422483e-04,-3.422483e-04,-2.750105e-02
2.930000e-03,-4.257793e-01,-1.426324e-01,2.831469e-04,-2.831469e-04,-2.818423e-02
2.940000e-03,-3.681246e-01,-1.451629e-01,2.229616e-04,-2.229616e-04,-2.874944e-02
2.950000e-03,-3.090170e-01,-1.470874e-01,1.619296e-04,-1.619296e-04,-2.919452e-02
2.960000e-03,-2.486899e-01,-1.483985e-01,1.002914e-04,-1.002914e-04,-2.951777e-02
2.970000e-03,-1.873813e-01,-1.490914e-01,3.828991e-05,-3.828991e-05,-2.971799e-02
2.980000e-03,-1.253332e-01,-1.491637e-01,-2.383047e-05,2.383047e-05,-2.979445e-02
2.990000e-03,-6.279052e-02,-1.486154e-01,-8.582491e-05,8.582491e-05,-2.974692e-02
3.000000e-03,-7.355228e-16,-1.474491e-01,-1.474491e-04,1.474491e-04,-2.957564e-02
3.010000e-03,6.279052e-02,-1.456695e-01,-2.084600e-04,2.084600e-04,-2.928135e-02
3.020000e-03,1.253332e-01,-1.432841e-01,-2.686174e-04,2.686174e-04,-2.886528e-02
3.030000e-03,1.873813e-01,-1.403026e-01,-3.276839e-04,3.276839e-04,-2.832914e-02
3.040000e-03,2.486899e-01,-1.367371e-01,-3.854269e-04,3.854269e-04,-2.767510e-02
3.050000e-03,3.090170e-01,-1.326018e-01,-4.416188e-04,4.416188e-04,-2.690579e-02
3.060000e-03,3.681246e-01,-1.279135e-01,-4.960381e-04,4.960381e-04,-2.602433e-02
3.070000e-03,4.257793e-01,-1.226910e-01,-5.484703e-04,5.484703e-04,-2.503424e-02
3.080000e-03,4.817537e-01,-1.169551e-01,-5.987088e-04,5.987088e-04,-2.393949e-02
3.090000e-03,5.358268e-01,-1.107288e-01,-6.465556e-04,6.465556e-04,-2.274447e-02
3.100000e-03,5.877853e-01,-1.040369e-01,-6.918222e-04,6.918222e-04,-2.145394e-02
3.110000e-03,6.374240e-01,-9.690614e-02,-7.343301e-04,7.343301e-04,-2.007305e-02
3.120000e-03,6.845471e-01,-8.936493e-02,-7.739120e-04,7.739120e-04,-1.860732e-02
3.130000e-03,7.289686e-01,-8.144331e-02,-8.104119e-04,8.104119e-04,-1.706257e-02
3.140000e-03,7.705132e-01,-7.317282e-02,-8.436861e-04,8.436861e-04,-1.544498e-02
3.150000e-03,8.090170e-01,-6.458637e-02,-8.736034e-04,8.736034e-04,-1.376096e-02
3.160000e-03,8.443279e-01,-5.571812e-02,-9.000461e-04,9.000461e-04,-1.201723e-02
3.170000e-03,8.763067e-01,-4.660334e-02,-9.229100e-04,9.229100e-04,-1.022071e-02
3.180000e-03,9.048271e-01,-3.727827e-02,-9.421053e-04,9.421053e-04,-8.378564e-03
3.190000e-03,9.297765e-01,-2.777996e-02,-9.575564e-04,9.575564e-04,-6.498097e-03
3.200000e-03,9.510565e-01,-1.814616e-02,-9.692027e-04,9.692027e-04,-4.586789e-03
3.210000e-03,9.685832e-01,-8.415158e-03,-9.769983e-04,9.769983e-04,-2.652234e-03
3.220000e-03,9.822873e-01,1.374398e-03,-9.809129e-04,9.809129e-04,-7.021188e-04
3.230000e-03,9.921147e-01,1.118362e-02,-9.809311e-04,9.809311e-04,1.255811e-03
3.240000e-03,9.980267e-01,2.097354e-02,-9.770532e-04,9.770532e-04,3.213777e-03
3.250000e-03,1.000000e+00,3.070528e-02,-9.692947e-04,9.692947e-04,5.164002e-03
3.260000e-03,9.980267e-01,4.034018e-02,-9.576865e-04,9.576865e-04,7.098742e-03
3.270000e-03,9.921147e-01,4.983999e-02,-9.422747e-04,9.422747e-04,9.010312e-03
3.280000e-03,9.822873e-01,5.916697e-02,-9.231203e-04,9.231203e-04,1.089112e-02
3.290000e-03,9.685832e-01,6.828406e-02,-9.002991e-04,9.002991e-04,1.273369e-02
3.300000e-03,9.510565e-01,7.715507e-02,-8.739015e-04,8.739015e-04,1.453071e-02
3.310000e-03,9.297765e-01,8.574473e-02,-8.440318e-04,8.440318e-04,1.627504e-02
3.320000e-03,9.048271e-01,9.401893e-02,-8.108081e-04,8.108081e-04,1.795975e-02
3.330000e-03,8.763067e-01,1.019448e-01,-7.743619e-04,7.743619e-04,1.957815e-02
3.340000e-03,8.443279e-01,1.094908e-01,-7.348371e-04,7.348371e-04,2.112379e-02
3.350000e-03,8.090170e-01,1.166269e-01,-6.923901e-04,6.923901e-04,2.259055e-02
3.360000e-03,7.705132e-01,1.233248e-01,-6.471884e-04,6.471884e-04,2.397257e-02
3.370000e-03,7.289686e-01,1.295578e-01,-5.994108e-04,5.994108e-04,2.526437e-02
3.380000e-03,6.845471e-01,1.353011e-01,-5.492460e-04,5.492460e-04,2.646081e-02
3.390000e-03,6.374240e-01,1.405318e-01,-4.968922e-04,4.968922e-04,2.755711e-02
3.400000e-03,5.877853e-01,1.452290e-01,-4.425562e-04,4.425562e-04,2.854891e-02
3.410000e-03,5.358268e-01,1.493741e-01,-3.864527e-04,3.864527e-04,2.943226e-02
3.420000e-03,4.817537e-01,1.529503e-01,-3.288033e-04,3.288033e-04,3.020362e-02
3.430000e-03,4.257793e-01,1.559435e-01,-2.698358e-04,2.698358e-04,3.085990e-02
3.440000e-03,3.681246e-01,1.583416e-01,-2.097829e-04,2.097829e-04,3.139849e-02
3.450000e-03,3.090170e-01,1.601350e-01,-1.488820e-04,1.488820e-04,3.181721e-02
3.460000e-03,2.486899e-01,1.613162e-01,-8.737365e-05,8.737365e-05,3.211437e-02
3.470000e-03,1.873813e-01,1.618806e-01,-2.550071e-05,2.550071e-05,3.228875e-02
3.480000e-03,1.253332e-01,1.618256e-01,3.649242e-05,-3.649242e-05,3.233963e-02
3.490000e-03,6.279052e-02,1.611514e-01,9.836086e-05,-9.836086e-05,3.226677e-02
3.500000e-03,8.604228e-16,1.598603e-01,1.598603e-04,-1.598603e-04,3.207042e-02
3.510000e-03,-6.279052e-02,1.579572e-01,2.207478e-04,-2.207478e-04,3.175131e-02
3.520000e-03,-1.253332e-01,1.554496e-01,2.807828e-04,-2.807828e-04,3.131066e-02
3.530000e-03,-1.873813e-01,1.523470e-01,3.397283e-04,-3.397283e-04,3.075019e-02
3.540000e-03,-2.486899e-01,1.486616e-01,3.973515e-04,-3.973515e-04,3.007205e-02
3.550000e-03,-3.090170e-01,1.444077e-01,4.534247e-04,-4.534247e-04,2.927890e-02
3.560000e-03,-3.681246e-01,1.396020e-01,5.077265e-04,-5.077265e-04,2.837382e-02
3.570000e-03,-4.257793e-01,1.342631e-01,5.600424e-04,-5.600424e-04,2.736036e-02
3.580000e-03,-4.817537e-01,1.284121e-01,6.101658e-04,-6.101658e-04,2.624246e-02
3.590000e-03,-5.358268e-01,1.220718e-01,6.578986e-04,-6.578986e-04,2.502452e-02
3.600000e-03,-5.877853e-01,1.152670e-01,7.030523e-04,-7.030523e-04,2.371130e-02
3.610000e-03,-6.374240e-01,1.080245e-01,7.454485e-04,-7.454485e-04,2.230796e-02
3.620000e-03,-6.845471e-01,1.003727e-01,7.849198e-04,-7.849198e-04,2.081999e-02
3.630000e-03,-7.289686e-01,9.234153e-02,8.213102e-04,-8.213102e-04,1.925323e-02
3.640000e-03,-7.705132e-01,8.396260e-02,8.544758e-04,-8.544758e-04,1.761383e-02
3.650000e-03,-8.090170e-01,7.526880e-02,8.842858e-04,-8.842858e-04,1.590823e-02
3.660000e-03,-8.443279e-01,6.629426e-02,9.106222e-04,-9.106222e-04,1.414314e-02
3.670000e-03,-8.763067e-01,5.707424e-02,9.333809e-04,-9.333809e-04,1.232547e-02
3.680000e-03,-9.048271e-01,4.764498e-02,9.524720e-04,-9.524720e-04,1.046238e-02
3.690000e-03,-9.297765e-01,3.804352e-02,9.678200e-04,-9.678200e-04,8.561175e-03
3.700000e-03,-9.510565e-01,2.830759e-02,9.793641e-04,-9.793641e-04,6.629339e-03
3.710000e-03,-9.685832e-01,1.847548e-02,9.870586e-04,-9.870586e-04,4.674460e-03
3.720000e-03,-9.822873e-01,8.585823e-03,9.908731e-04,-9.908731e-04,2.704223e-03
3.730000e-03,-9.921147e-01,-1.322504e-03,9.907922e-04,-9.907922e-04,7.263723e-04
3.740000e-03,-9.980267e-01,-1.121055e-02,9.868162e-04,-9.868162e-04,-1.251317e-03
3.750000e-03,-1.000000e+00,-2.103943e-02,9.789606e-04,-9.789606e-04,-3.221070e-03
3.760000e-03,-9.980267e-01,-3.077051e-02,9.672562e-04,-9.672562e-04,-5.175142e-03
3.770000e-03,-9.921147e-01,-4.036554e-02,9.517492e-04,-9.517492e-04,-7.105852e-03
3.780000e-03,-9.822873e-01,-4.978679e-02,9.325005e-04,-9.325005e-04,-9.005609e-03
3.790000e-03,-9.685832e-01,-5.899722e-02,9.095859e-04,-9.095859e-04,-1.086694e-02
3.800000e-03,-9.510565e-01,-6.796063e-02,8.830959e-04,-8.830959e-04,-1.268254e-02
3.810000e-03,-9.297765e-01,-7.664178e-02,8.531347e-04,-8.531347e-04,-1.444526e-02
3.820000e-03,-9.048271e-01,-8.500656e-02,8.198205e-04,-8.198205e-04,-1.614818e-02
3.830000e-03,-8.763067e-01,-9.302208e-02,7.832846e-04,-7.832846e-04,-1.778460e-02
3.840000e-03,-8.443279e-01,-1.006569e-01,7.436711e-04,-7.436711e-04,-1.934809e-02
3.850000e-03,-8.090170e-01,-1.078809e-01,7.011361e-04,-7.011361e-04,-2.083251e-02
3.860000e-03,-7.705132e-01,-1.146658e-01,6.558474e-04,-6.558474e-04,-2.223203e-02
3.870000e-03,-7.289686e-01,-1.209850e-01,6.079837e-04,-6.079837e-04,-2.354115e-02
3.880000e-03,-6.845471e-01,-1.268136e-01,5.577335e-04,-5.577335e-04,-2.475473e-02
3.890000e-03,-6.374240e-01,-1.321287e-01,5.052953e-04,-5.052953e-04,-2.586801e-02
3.900000e-03,-5.877853e-01,-1.369096e-01,4.508757e-04,-4.508757e-04,-2.687662e-02
3.910000e-03,-5.358268e-01,-1.411374e-01,3.946894e-04,-3.946894e-04,-2.777660e-02
3.920000e-03,-4.817537e-01,-1.447956e-01,3.369581e-04,-3.369581e-04,-2.856443e-02
3.930000e-03,-4.257793e-01,-1.478700e-01,2.779093e-04,-2.779093e-04,-2.923703e-02
3.940000e-03,-3.681246e-01,-1.503484e-01,2.177762e-04,-2.177762e-04,-2.979177e-02
3.950000e-03,-3.090170e-01,-1.522212e-01,1.567958e-04,-1.567958e-04,-3.022647e-02
3.960000e-03,-2.486899e-01,-1.534813e-01,9.520862e-05,-9.520862e-05,-3.053946e-02
3.970000e-03,-1.873813e-01,-1.541236e-01,3.325772e-05,-3.325772e-05,-3.072951e-02
3.980000e-03,-1.253332e-01,-1.541458e-01,-2.881259e-05,2.881259e-05,-3.079591e-02
3.990000e-03,-6.279052e-02,-1.535480e-01,-9.075745e-05,9.075745e-05,-3.073841e-02
4.000000e-03,-9.853229e-16,-1.523325e-01,-1.523325e-04,1.523325e-04,-3.055726e-02
4.010000e-03,6.279052e-02,-1.505044e-01,-2.132949e-04,2.132949e-04,-3.025321e-02
4.020000e-03,1.253332e-01,-1.480709e-01,-2.734041e-04,2.734041e-04,-2.982747e-02
4.030000e-03,1.873813e-01,-1.450418e-01,-3.324231e-04,3.324231e-04,-2.928175e-02
4.040000e-03,2.486899e-01,-1.414290e-01,-3.901189e-04,3.901189e-04,-2.861823e-02
4.050000e-03,3.090170e-01,-1.372471e-01,-4.462641e-04,4.462641e-04,-2.783954e-02
4.060000e-03,3.681246e-01,-1.325126e-01,-5.006372e-04,5.006372e-04,-2.694879e-02
4.070000e-03,4.257793e-01,-1.272443e-01,-5.530236e-04,5.530236e-04,-2.594950e-02
4.080000e-03,4.817537e-01,-1.214631e-01,-6.032168e-04,6.032168e-04,-2.484565e-02
4.090000e-03,5.358268e-01,-1.151919e-01,-6.510187e-04,6.510187e-04,-2.364160e-02
4.100000e-03,5.877853e-01,-1.084556e-01,-6.962409e-04,6.962409e-04,-2.234215e-02
4.110000e-03,6.374240e-01,-1.012809e-01,-7.387049e-04,7.387049e-04,-2.095242e-02
4.120000e-03,6.845471e-01,-9.369617e-02,-7.782433e-04,7.782433e-04,-1.947794e-02
4.130000e-03,7.289686e-01,-8.573145e-02,-8.147001e-04,8.147001e-04,-1.792453e-02
4.140000e-03,7.705132e-01,-7.741830e-02,-8.479315e-04,8.479315e-04,-1.629836e-02
4.150000e-03,8.090170e-01,-6.878961e-02,-8.778066e-04,8.778066e-04,-1.460585e-02
4.160000e-03,8.443279e-01,-5.987953e-02,-9.042075e-04,9.042075e-04,-1.285371e-02
4.170000e-03,8.763067e-01,-5.072335e-02,-9.270300e-04,9.270300e-04,-1.104888e-02
4.180000e-03,9.048271e-01,-4.135728e-02,-9.461843e-04,9.461843e-04,-9.198485e-03
4.190000e-03,9.297765e-01,-3.181838e-02,-9.615949e-04,9.615949e-04,-7.309860e-03
4.200000e-03,9.510565e-01,-2.214440e-02,-9.732009e-04,9.732009e-04,-5.390475e-03
4.210000e-03,9.685832e-01,-1.237361e-02,-9.809568e-04,9.809568e-04,-3.447923e-03
4.220000e-03,9.822873e-01,-2.544669e-03,-9.848319e-04,9.848319e-04,-1.489891e-03
4.230000e-03,9.921147e-01,7.303547e-03,-9.848112e-04,9.848112e-04,4.758774e-04
4.240000e-03,9.980267e-01,1.713208e-02,-9.808947e-04,9.808947e-04,2.441604e-03
4.250000e-03,1.000000e+00,2.690204e-02,-9.730980e-04,9.730980e-04,4.399513e-03
4.260000e-03,9.980267e-01,3.657479e-02,-9.614519e-04,9.614519e-04,6.341860e-03
4.270000e-03,9.921147e-01,4.611206e-02,-9.460026e-04,9.460026e-04,8.260960e-03
4.280000e-03,9.822873e-01,5.547613e-02,-9.268111e-04,9.268111e-04,1.014922e-02
4.290000e-03,9.685832e-01,6.462995e-02,-9.039532e-04,9.039532e-04,1.199918e-02
4.300000e-03,9.510565e-01,7.353731e-02,-8.775192e-04,8.775192e-04,1.380351e-02
4.310000e-03,9.297765e-01,8.216298e-02,-8.476135e-04,8.476135e-04,1.555508e-02
4.320000e-03,9.048271e-01,9.047282e-02,-8.143542e-04,8.143542e-04,1.724695e-02
4.330000e-03,8.763067e-01,9.843395e-02,-7.778727e-04,7.778727e-04,1.887244e-02
4.340000e-03,8.443279e-01,1.060149e-01,-7.383130e-04,7.383130e-04,2.042510e-02
4.350000e-03,8.090170e-01,1.131856e-01,-6.958314e-04,6.958314e-04,2.189881e-02
4.360000e-03,7.705132e-01,1.199177e-01,-6.505955e-04,6.505955e-04,2.328772e-02
4.370000e-03,7.289686e-01,1.261846e-01,-6.027840e-04,6.027840e-04,2.458633e-02
4.380000e-03,6.845471e-01,1.319615e-01,-5.525856e-04,5.525856e-04,2.578951e-02
4.390000e-03,6.374240e-01,1.372254e-01,-5.001986e-04,5.001986e-04,2.689249e-02
4.400000e-03,5.877853e-01,1.419555e-01,-4.458297e-04,4.458297e-04,2.789091e-02
4.410000e-03,5.358268e-01,1.461332e-01,-3.896936e-04,3.896936e-04,2.878080e-02
4.420000e-03,4.817537e-01,1.497417e-01,-3.320120e-04,3.320120e-04,2.955864e-02
4.430000e-03,4.257793e-01,1.527668e-01,-2.730125e-04,2.730125e-04,3.022135e-02
4.440000e-03,3.681246e-01,1.551965e-01,-2.129280e-04,2.129280e-04,3.076629e-02
4.450000e-03,3.090170e-01,1.570211e-01,-1.519959e-04,1.519959e-04,3.119130e-02
4.460000e-03,2.486899e-01,1.582334e-01,-9.045649e-05,9.045649e-05,3.149468e-02
4.470000e-03,1.873813e-01,1.588284e-01,-2.855287e-05,2.855287e-05,3.167523e-02
4.480000e-03,1.253332e-01,1.588039e-01,3.347062e-05,-3.347062e-05,3.173222e-02
4.490000e-03,6.279052e-02,1.581597e-01,9.536914e-05,-9.536914e-05,3.166540e-02
4.500000e-03,1.096345e-15,1.568983e-01,1.568983e-04,-1.568983e-04,3.147503e-02
4.510000e-03,-6.279052e-02,1.550247e-01,2.178153e-04,-2.178153e-04,3.116185e-02
4.520000e-03,-1.253332e-01,1.525463e-01,2.778795e-04,-2.778795e-04,3.072707e-02
4.530000e-03,-1.873813e-01,1.494726e-01,3.368539e-04,-3.368539e-04,3.017240e-02
4.540000e-03,-2.486899e-01,1.458158e-01,3.945057e-04,-3.945057e-04,2.950002e-02
4.550000e-03,-3.090170e-01,1.415902e-01,4.506072e-04,-4.506072e-04,2.871255e-02
4.560000e-03,-3.681246e-01,1.368125e-01,5.049371e-04,-5.049371e-04,2.781311e-02
4.570000e-03,-4.257793e-01,1.315014e-01,5.572807e-04,-5.572807e-04,2.680522e-02
4.580000e-03,-4.817537e-01,1.256779e-01,6.074315e-04,-6.074315e-04,2.569286e-02
4.590000e-03,-5.358268e-01,1.193648e-01,6.551916e-04,-6.551916e-04,2.448038e-02
4.600000e-03,-5.877853e-01,1.125869e-01,7.003722e-04,-7.003722e-04,2.317258e-02
4.610000e-03,-6.374240e-01,1.053711e-01,7.427951e-04,-7.427951e-04,2.177459e-02
4.620000e-03,-6.845471e-01,9.774566e-02,7.822928e-04,-7.822928e-04,2.029193e-02
4.630000e-03,-7.289686e-01,8.974065e-02,8.187093e-04,-8.187093e-04,1.873042e-02
4.640000e-03,-7.705132e-01,8.138760e-02,8.519008e-04,-8.519008e-04,1.709623e-02
4.650000e-03,-8.090170e-01,7.271942e-02,8.817364e-04,-8.817364e-04,1.539578e-02
4.660000e-03,-8.443279e-01,6.377024e-02,9.080982e-04,-9.080982e-04,1.363579e-02
4.670000e-03,-8.763067e-01,5.457534e-02,9.308820e-04,-9.308820e-04,1.182317e-02
4.680000e-03,-9.048271e-01,4.517094e-02,9.499980e-04,-9.499980e-04,9.965071e-03
4.690000e-03,-9.297765e-01,3.559410e-02,9.653706e-04,-9.653706e-04,8.068818e-03
4.700000e-03,-9.510565e-01,2.588255e-02,9.769391e-04,-9.769391e-04,6.141881e-03
4.710000e-03,-9.685832e-01,1.607457e-02,9.846577e-04,-9.846577e-04,4.191853e-03
4.720000e-03,-9.822873e-01,6.208799e-03,9.884960e-04,-9.884960e-04,2.226417e-03
4.730000e-03,-9.921147e-01,-3.675876e-03,9.884388e-04,-9.884388e-04,2.533209e-04
4.740000e-03,-9.980267e-01,-1.354050e-02,9.844862e-04,-9.844862e-04,-1.719661e-03
4.750000e-03,-1.000000e+00,-2.334620e-02,9.766538e-04,-9.766538e-04,-3.684754e-03
4.760000e-03,-9.980267e-01,-3.305433e-02,9.649724e-04,-9.649724e-04,-5.634213e-03
4.770000e-03,-9.921147e-01,-4.262663e-02,9.494881e-04,-9.494881e-04,-7.560355e-03
4.780000e-03,-9.822873e-01,-5.202538e-02,9.302619e-04,-9.302619e-04,-9.455589e-03
4.790000e-03,-9.685832e-01,-6.121354e-02,9.073696e-04,-9.073696e-04,-1.131245e-02
4.800000e-03,-9.510565e-01,-7.015490e-02,8.809016e-04,-8.809016e-04,-1.312361e-02
4.810000e-03,-9.297765e-01,-7.881422e-02,8.509623e-04,-8.509623e-04,-1.488194e-02
4.820000e-03,-9.048271e-01,-8.715738e-02,8.176697e-04,-8.176697e-04,-1.658051e-02
4.830000e-03,-8.763067e-01,-9.515150e-02,7.811552e-04,-7.811552e-04,-1.821263e-02
4.840000e-03,-8.443279e-01,-1.027651e-01,7.415628e-04,-7.415628e-04,-1.977186e-02
4.850000e-03,-8.090170e-01,-1.099681e-01,6.990488e-04,-6.990488e-04,-2.125207e-02
4.860000e-03,-7.705132e-01,-1.167323e-01,6.537809e-04,-6.537809e-04,-2.264741e-02
4.870000e-03,-7.289686e-01,-1.230309e-01,6.059377e-04,-6.059377e-04,-2.395240e-02
4.880000e-03,-6.845471e-01,-1.288391e-01,5.557080e-04,-5.557080e-04,-2.516189e-02
4.890000e-03,-6.374240e-01,-1.341341e-01,5.032899e-04,-5.032899e-04,-2.627111e-02
4.900000e-03,-5.877853e-01,-1.388950e-01,4.488902e-04,-4.488902e-04,-2.727571e-02
4.910000e-03,-5.358268e-01,-1.431031e-01,3.927237e-04,-3.927237e-04,-2.817173e-02
4.920000e-03,-4.817537e-01,-1.467418e-01,3.350119e-04,-3.350119e-04,-2.895563e-02
4.930000e-03,-4.257793e-01,-1.497967e-01,2.759826e-04,-2.759826e-04,-2.962433e-02
4.940000e-03,-3.681246e-01,-1.522560e-01,2.158686e-04,-2.158686e-04,-3.017521e-02
4.950000e-03,-3.090170e-01,-1.541099e-01,1.549071e-04,-1.549071e-04,-3.060610e-02
4.960000e-03,-2.486899e-01,-1.553511e-01,9.333879e-05,-9.333879e-05,-3.091531e-02
4.970000e-03,-1.873813e-01,-1.559748e-01,3.140649e-05,-3.140649e-05,-3.110163e-02
4.980000e-03,-1.253332e-01,-1.559786e-01,-3.064539e-05,3.064539e-05,-3.116432e-02
4.990000e-03,-6.279052e-02,-1.553625e-01,-9.257202e-05,9.257202e-05,-3.110315e-02
5.000000e-03,-1.221245e-15,-1.541290e-01,-1.541290e-04,1.541290e-04,-3.091838e-02
