time,V(1),V(2),I(V1),I(R1),I(C1)
0.000000e+00,1.000000e+00,4.997501e-04,-9.995002e-04,9.995002e-04,9.995002e-04
1.000000e-06,1.000000e+00,1.498751e-03,-9.985012e-04,9.985012e-04,1.998001e-03
2.000000e-06,1.000000e+00,2.496753e-03,-9.975032e-04,9.975032e-04,3.995005e-03
3.000000e-06,1.000000e+00,3.493758e-03,-9.965062e-04,9.965062e-04,5.990012e-03
4.000000e-06,1.000000e+00,4.489766e-03,-9.955102e-04,9.955102e-04,7.983026e-03
5.000000e-06,1.000000e+00,5.484779e-03,-9.945152e-04,9.945152e-04,9.974047e-03
6.000000e-06,1.000000e+00,6.478797e-03,-9.935212e-04,9.935212e-04,1.196308e-02
7.000000e-06,1.000000e+00,7.471822e-03,-9.925282e-04,9.925282e-04,1.395012e-02
8.000000e-06,1.000000e+00,8.463854e-03,-9.915361e-04,9.915361e-04,1.593518e-02
9.000000e-06,1.000000e+00,9.454895e-03,-9.905451e-04,9.905451e-04,1.791825e-02
1.000000e-05,1.000000e+00,1.044494e-02,-9.895551e-04,9.895551e-04,1.989934e-02
1.100000e-05,1.000000e+00,1.143401e-02,-9.885660e-04,9.885660e-04,2.187846e-02
1.200000e-05,1.000000e+00,1.242208e-02,-9.875779e-04,9.875779e-04,2.385559e-02
1.300000e-05,1.000000e+00,1.340916e-02,-9.865908e-04,9.865908e-04,2.583075e-02
1.400000e-05,1.000000e+00,1.439526e-02,-9.856047e-04,9.856047e-04,2.780393e-02
1.500000e-05,1.000000e+00,1.538037e-02,-9.846196e-04,9.846196e-04,2.977514e-02
1.600000e-05,1.000000e+00,1.636450e-02,-9.836355e-04,9.836355e-04,3.174438e-02
1.700000e-05,1.000000e+00,1.734764e-02,-9.826524e-04,9.826524e-04,3.371165e-02
1.800000e-05,1.000000e+00,1.832980e-02,-9.816702e-04,9.816702e-04,3.567696e-02
1.900000e-05,1.000000e+00,1.931098e-02,-9.806890e-04,9.806890e-04,3.764030e-02
2.000000e-05,1.000000e+00,2.029118e-02,-9.797088e-04,9.797088e-04,3.960168e-02
2.100000e-05,1.000000e+00,2.127040e-02,-9.787296e-04,9.787296e-04,4.156110e-02
2.200000e-05,1.000000e+00,2.224864e-02,-9.777514e-04,9.777514e-04,4.351856e-02
2.300000e-05,1.000000e+00,2.322591e-02,-9.767741e-04,9.767741e-04,4.547406e-02
2.400000e-05,1.000000e+00,2.420219e-02,-9.757978e-04,9.757978e-04,4.742761e-02
2.500000e-05,1.000000e+00,2.517750e-02,-9.748225e-04,9.748225e-04,4.937920e-02
2.600000e-05,1.000000e+00,2.615184e-02,-9.738482e-04,9.738482e-04,5.132885e-02
2.700000e-05,1.000000e+00,2.712520e-02,-9.728748e-04,9.728748e-04,5.327655e-02
2.800000e-05,1.000000e+00,2.809759e-02,-9.719024e-04,9.719024e-04,5.522230e-02
2.900000e-05,1.000000e+00,2.906900e-02,-9.709310e-04,9.709310e-04,5.716610e-02
3.000000e-05,1.000000e+00,3.003945e-02,-9.699606e-04,9.699606e-04,5.910797e-02
3.100000e-05,1.000000e+00,3.100892e-02,-9.689911e-04,9.689911e-04,6.104789e-02
3.200000e-05,1.000000e+00,3.197743e-02,-9.680226e-04,9.680226e-04,6.298587e-02
3.300000e-05,1.000000e+00,3.294497e-02,-9.670550e-04,9.670550e-04,6.492192e-02
3.400000e-05,1.000000e+00,3.391154e-02,-9.660885e-04,9.660885e-04,6.685603e-02
3.500000e-05,1.000000e+00,3.487715e-02,-9.651229e-04,9.651229e-04,6.878821e-02
3.600000e-05,1.000000e+00,3.584179e-02,-9.641582e-04,9.641582e-04,7.071845e-02
3.700000e-05,1.000000e+00,3.680546e-02,-9.631945e-04,9.631945e-04,7.264677e-02
3.800000e-05,1.000000e+00,3.776818e-02,-9.622318e-04,9.622318e-04,7.457316e-02
3.900000e-05,1.000000e+00,3.872993e-02,-9.612701e-04,9.612701e-04,7.649763e-02
4.000000e-05,1.000000e+00,3.969072e-02,-9.603093e-04,9.603093e-04,7.842017e-02
4.100000e-05,1.000000e+00,4.065055e-02,-9.593495e-04,9.593495e-04,8.034079e-02
4.200000e-05,1.000000e+00,4.160942e-02,-9.583906e-04,9.583906e-04,8.225949e-02
4.300000e-05,1.000000e+00,4.256733e-02,-9.574327e-04,9.574327e-04,8.417627e-02
4.400000e-05,1.000000e+00,4.352428e-02,-9.564757e-04,9.564757e-04,8.609114e-02
4.500000e-05,1.000000e+00,4.448028e-02,-9.555197e-04,9.555197e-04,8.800409e-02
4.600000e-05,1.000000e+00,4.543532e-02,-9.545647e-04,9.545647e-04,8.991513e-02
4.700000e-05,1.000000e+00,4.638941e-02,-9.536106e-04,9.536106e-04,9.182426e-02
4.800000e-05,1.000000e+00,4.734255e-02,-9.526575e-04,9.526575e-04,9.373148e-02
4.900000e-05,1.000000e+00,4.829473e-02,-9.517053e-04,9.517053e-04,9.563680e-02
5.000000e-05,1.000000e+00,4.924596e-02,-9.507540e-04,9.507540e-04,9.754021e-02
5.100000e-05,1.000000e+00,5.019624e-02,-9.498038e-04,9.498038e-04,9.944172e-02
5.200000e-05,1.000000e+00,5.114556e-02,-9.488544e-04,9.488544e-04,1.013413e-01
5.300000e-05,1.000000e+00,5.209394e-02,-9.479061e-04,9.479061e-04,1.032390e-01
5.400000e-05,1.000000e+00,5.304138e-02,-9.469586e-04,9.469586e-04,1.051348e-01
5.500000e-05,1.000000e+00,5.398786e-02,-9.460121e-04,9.460121e-04,1.070288e-01
5.600000e-05,1.000000e+00,5.493340e-02,-9.450666e-04,9.450666e-04,1.089208e-01
5.700000e-05,1.000000e+00,5.587800e-02,-9.441220e-04,9.441220e-04,1.108109e-01
5.800000e-05,1.000000e+00,5.682165e-02,-9.431784e-04,9.431784e-04,1.126992e-01
5.900000e-05,1.000000e+00,5.776435e-02,-9.422356e-04,9.422356e-04,1.145855e-01
6.000000e-05,1.000000e+00,5.870612e-02,-9.412939e-04,9.412939e-04,1.164700e-01
6.100000e-05,1.000000e+00,5.964694e-02,-9.403531e-04,9.403531e-04,1.183526e-01
6.200000e-05,1.000000e+00,6.058682e-02,-9.394132e-04,9.394132e-04,1.202333e-01
6.300000e-05,1.000000e+00,6.152577e-02,-9.384742e-04,9.384742e-04,1.221121e-01
6.400000e-05,1.000000e+00,6.246377e-02,-9.375362e-04,9.375362e-04,1.239891e-01
6.500000e-05,1.000000e+00,6.340084e-02,-9.365992e-04,9.365992e-04,1.258641e-01
6.600000e-05,1.000000e+00,6.433697e-02,-9.356630e-04,9.356630e-04,1.277373e-01
6.700000e-05,1.000000e+00,6.527217e-02,-9.347278e-04,9.347278e-04,1.296087e-01
6.800000e-05,1.000000e+00,6.620643e-02,-9.337936e-04,9.337936e-04,1.314781e-01
6.900000e-05,1.000000e+00,6.713976e-02,-9.328602e-04,9.328602e-04,1.333457e-01
7.000000e-05,1.000000e+00,6.807215e-02,-9.319279e-04,9.319279e-04,1.352114e-01
7.100000e-05,1.000000e+00,6.900361e-02,-9.309964e-04,9.309964e-04,1.370753e-01
7.200000e-05,1.000000e+00,6.993414e-02,-9.300659e-04,9.300659e-04,1.389373e-01
7.300000e-05,1.000000e+00,7.086374e-02,-9.291363e-04,9.291363e-04,1.407974e-01
7.400000e-05,1.000000e+00,7.179242e-02,-9.282076e-04,9.282076e-04,1.426557e-01
7.500000e-05,1.000000e+00,7.272016e-02,-9.272798e-04,9.272798e-04,1.445121e-01
7.600000e-05,1.000000e+00,7.364698e-02,-9.263530e-04,9.263530e-04,1.463667e-01
7.700000e-05,1.000000e+00,7.457287e-02,-9.254271e-04,9.254271e-04,1.482194e-01
7.800000e-05,1.000000e+00,7.549783e-02,-9.245022e-04,9.245022e-04,1.500702e-01
7.900000e-05,1.000000e+00,7.642187e-02,-9.235781e-04,9.235781e-04,1.519192e-01
8.000000e-05,1.000000e+00,7.734499e-02,-9.226550e-04,9.226550e-04,1.537664e-01
8.100000e-05,1.000000e+00,7.826718e-02,-9.217328e-04,9.217328e-04,1.556117e-01
8.200000e-05,1.000000e+00,7.918845e-02,-9.208115e-04,9.208115e-04,1.574552e-01
8.300000e-05,1.000000e+00,8.010880e-02,-9.198912e-04,9.198912e-04,1.592968e-01
8.400000e-05,1.000000e+00,8.102824e-02,-9.189718e-04,9.189718e-04,1.611366e-01
8.500000e-05,1.000000e+00,8.194675e-02,-9.180533e-04,9.180533e-04,1.629745e-01
8.600000e-05,1.000000e+00,8.286434e-02,-9.171357e-04,9.171357e-04,1.648106e-01
8.700000e-05,1.000000e+00,8.378102e-02,-9.162190e-04,9.162190e-04,1.666449e-01
8.800000e-05,1.000000e+00,8.469678e-02,-9.153032e-04,9.153032e-04,1.684773e-01
8.900000e-05,1.000000e+00,8.561163e-02,-9.143884e-04,9.143884e-04,1.703080e-01
9.000000e-05,1.000000e+00,8.652556e-02,-9.134744e-04,9.134744e-04,1.721367e-01
9.100000e-05,1.000000e+00,8.743858e-02,-9.125614e-04,9.125614e-04,1.739637e-01
9.200000e-05,1.000000e+00,8.835068e-02,-9.116493e-04,9.116493e-04,1.757888e-01
9.300000e-05,1.000000e+00,8.926188e-02,-9.107381e-04,9.107381e-04,1.776121e-01
9.400000e-05,1.000000e+00,9.017216e-02,-9.098278e-04,9.098278e-04,1.794336e-01
9.500000e-05,1.000000e+00,9.108153e-02,-9.089185e-04,9.089185e-04,1.812532e-01
9.600000e-05,1.000000e+00,9.199000e-02,-9.080100e-04,9.080100e-04,1.830711e-01
9.700000e-05,1.000000e+00,9.289755e-02,-9.071024e-04,9.071024e-04,1.848871e-01
9.800000e-05,1.000000e+00,9.380420e-02,-9.061958e-04,9.061958e-04,1.867013e-01
9.900000e-05,1.000000e+00,9.470994e-02,-9.052901e-04,9.052901e-04,1.885137e-01
1.000000e-04,1.000000e+00,9.561478e-02,-9.043852e-04,9.043852e-04,1.903243e-01
1.010000e-04,1.000000e+00,9.651872e-02,-9.034813e-04,9.034813e-04,1.921330e-01
1.020000e-04,1.000000e+00,9.742175e-02,-9.025783e-04,9.025783e-04,1.939400e-01
1.030000e-04,1.000000e+00,9.832387e-02,-9.016761e-04,9.016761e-04,1.957452e-01
1.040000e-04,1.000000e+00,9.922510e-02,-9.007749e-04,9.007749e-04,1.975485e-01
1.050000e-04,1.000000e+00,1.001254e-01,-8.998746e-04,8.998746e-04,1.993501e-01
1.060000e-04,1.000000e+00,1.010248e-01,-8.989752e-04,8.989752e-04,2.011498e-01
1.070000e-04,1.000000e+00,1.019234e-01,-8.980766e-04,8.980766e-04,2.029478e-01
1.080000e-04,1.000000e+00,1.028210e-01,-8.971790e-04,8.971790e-04,2.047439e-01
1.090000e-04,1.000000e+00,1.037177e-01,-8.962823e-04,8.962823e-04,2.065383e-01
1.100000e-04,1.000000e+00,1.046136e-01,-8.953864e-04,8.953864e-04,2.083308e-01
1.110000e-04,1.000000e+00,1.055085e-01,-8.944915e-04,8.944915e-04,2.101216e-01
1.120000e-04,1.000000e+00,1.064025e-01,-8.935975e-04,8.935975e-04,2.119106e-01
1.130000e-04,1.000000e+00,1.072957e-01,-8.927043e-04,8.927043e-04,2.136978e-01
1.140000e-04,1.000000e+00,1.081880e-01,-8.918120e-04,8.918120e-04,2.154832e-01
1.150000e-04,1.000000e+00,1.090793e-01,-8.909207e-04,8.909207e-04,2.172668e-01
1.160000e-04,1.000000e+00,1.099698e-01,-8.900302e-04,8.900302e-04,2.190487e-01
1.170000e-04,1.000000e+00,1.108594e-01,-8.891406e-04,8.891406e-04,2.208287e-01
1.180000e-04,1.000000e+00,1.117481e-01,-8.882519e-04,8.882519e-04,2.226070e-01
1.190000e-04,1.000000e+00,1.126359e-01,-8.873641e-04,8.873641e-04,2.243835e-01
1.200000e-04,1.000000e+00,1.135228e-01,-8.864772e-04,8.864772e-04,2.261583e-01
1.210000e-04,1.000000e+00,1.144088e-01,-8.855912e-04,8.855912e-04,2.279312e-01
1.220000e-04,1.000000e+00,1.152940e-01,-8.847060e-04,8.847060e-04,2.297024e-01
1.230000e-04,1.000000e+00,1.161783e-01,-8.838217e-04,8.838217e-04,2.314718e-01
1.240000e-04,1.000000e+00,1.170616e-01,-8.829384e-04,8.829384e-04,2.332395e-01
1.250000e-04,1.000000e+00,1.179441e-01,-8.820559e-04,8.820559e-04,2.350053e-01
1.260000e-04,1.000000e+00,1.188257e-01,-8.811743e-04,8.811743e-04,2.367694e-01
1.270000e-04,1.000000e+00,1.197065e-01,-8.802935e-04,8.802935e-04,2.385318e-01
1.280000e-04,1.000000e+00,1.205863e-01,-8.794137e-04,8.794137e-04,2.402924e-01
1.290000e-04,1.000000e+00,1.214653e-01,-8.785347e-04,8.785347e-04,2.420512e-01
1.300000e-04,1.000000e+00,1.223434e-01,-8.776566e-04,8.776566e-04,2.438083e-01
1.310000e-04,1.000000e+00,1.232206e-01,-8.767794e-04,8.767794e-04,2.455636e-01
1.320000e-04,1.000000e+00,1.240970e-01,-8.759030e-04,8.759030e-04,2.473172e-01
1.330000e-04,1.000000e+00,1.249724e-01,-8.750276e-04,8.750276e-04,2.490690e-01
1.340000e-04,1.000000e+00,1.258470e-01,-8.741530e-04,8.741530e-04,2.508190e-01
1.350000e-04,1.000000e+00,1.267207e-01,-8.732793e-04,8.732793e-04,2.525673e-01
1.360000e-04,1.000000e+00,1.275936e-01,-8.724064e-04,8.724064e-04,2.543139e-01
1.370000e-04,1.000000e+00,1.284656e-01,-8.715344e-04,8.715344e-04,2.560587e-01
1.380000e-04,1.000000e+00,1.293366e-01,-8.706634e-04,8.706634e-04,2.578018e-01
1.390000e-04,1.000000e+00,1.302069e-01,-8.697931e-04,8.697931e-04,2.595431e-01
1.400000e-04,1.000000e+00,1.310762e-01,-8.689238e-04,8.689238e-04,2.612827e-01
1.410000e-04,1.000000e+00,1.319447e-01,-8.680553e-04,8.680553e-04,2.630205e-01
1.420000e-04,1.000000e+00,1.328123e-01,-8.671877e-04,8.671877e-04,2.647566e-01
1.430000e-04,1.000000e+00,1.336791e-01,-8.663209e-04,8.663209e-04,2.664910e-01
1.440000e-04,1.000000e+00,1.345450e-01,-8.654550e-04,8.654550e-04,2.682237e-01
1.450000e-04,1.000000e+00,1.354100e-01,-8.645900e-04,8.645900e-04,2.699546e-01
1.460000e-04,1.000000e+00,1.362742e-01,-8.637258e-04,8.637258e-04,2.716838e-01
1.470000e-04,1.000000e+00,1.371375e-01,-8.628625e-04,8.628625e-04,2.734112e-01
1.480000e-04,1.000000e+00,1.379999e-01,-8.620001e-04,8.620001e-04,2.751369e-01
1.490000e-04,1.000000e+00,1.388615e-01,-8.611385e-04,8.611385e-04,2.768609e-01
1.500000e-04,1.000000e+00,1.397222e-01,-8.602778e-04,8.602778e-04,2.785832e-01
1.510000e-04,1.000000e+00,1.405820e-01,-8.594180e-04,8.594180e-04,2.803038e-01
1.520000e-04,1.000000e+00,1.414410e-01,-8.585590e-04,8.585590e-04,2.820226e-01
1.530000e-04,1.000000e+00,1.422991e-01,-8.577009e-04,8.577009e-04,2.837397e-01
1.540000e-04,1.000000e+00,1.431564e-01,-8.568436e-04,8.568436e-04,2.854551e-01
1.550000e-04,1.000000e+00,1.440128e-01,-8.559872e-04,8.559872e-04,2.871688e-01
1.560000e-04,1.000000e+00,1.448684e-01,-8.551316e-04,8.551316e-04,2.888808e-01
1.570000e-04,1.000000e+00,1.457231e-01,-8.542769e-04,8.542769e-04,2.905911e-01
1.580000e-04,1.000000e+00,1.465769e-01,-8.534231e-04,8.534231e-04,2.922996e-01
1.590000e-04,1.000000e+00,1.474299e-01,-8.525701e-04,8.525701e-04,2.940065e-01
1.600000e-04,1.000000e+00,1.482821e-01,-8.517179e-04,8.517179e-04,2.957116e-01
1.610000e-04,1.000000e+00,1.491334e-01,-8.508666e-04,8.508666e-04,2.974150e-01
1.620000e-04,1.000000e+00,1.499838e-01,-8.500162e-04,8.500162e-04,2.991168e-01
1.630000e-04,1.000000e+00,1.508334e-01,-8.491666e-04,8.491666e-04,3.008168e-01
1.640000e-04,1.000000e+00,1.516821e-01,-8.483179e-04,8.483179e-04,3.025151e-01
1.650000e-04,1.000000e+00,1.525300e-01,-8.474700e-04,8.474700e-04,3.042118e-01
1.660000e-04,1.000000e+00,1.533771e-01,-8.466229e-04,8.466229e-04,3.059067e-01
1.670000e-04,1.000000e+00,1.542233e-01,-8.457767e-04,8.457767e-04,3.076000e-01
1.680000e-04,1.000000e+00,1.550686e-01,-8.449314e-04,8.449314e-04,3.092915e-01
1.690000e-04,1.000000e+00,1.559132e-01,-8.440868e-04,8.440868e-04,3.109814e-01
1.700000e-04,1.000000e+00,1.567568e-01,-8.432432e-04,8.432432e-04,3.126695e-01
1.710000e-04,1.000000e+00,1.575996e-01,-8.424004e-04,8.424004e-04,3.143560e-01
1.720000e-04,1.000000e+00,1.584416e-01,-8.415584e-04,8.415584e-04,3.160408e-01
1.730000e-04,1.000000e+00,1.592828e-01,-8.407172e-04,8.407172e-04,3.177240e-01
1.740000e-04,1.000000e+00,1.601231e-01,-8.398769e-04,8.398769e-04,3.194054e-01
1.750000e-04,1.000000e+00,1.609625e-01,-8.390375e-04,8.390375e-04,3.210851e-01
1.760000e-04,1.000000e+00,1.618011e-01,-8.381989e-04,8.381989e-04,3.227632e-01
1.770000e-04,1.000000e+00,1.626389e-01,-8.373611e-04,8.373611e-04,3.244396e-01
1.780000e-04,1.000000e+00,1.634759e-01,-8.365241e-04,8.365241e-04,3.261143e-01
1.790000e-04,1.000000e+00,1.643120e-01,-8.356880e-04,8.356880e-04,3.277874e-01
1.800000e-04,1.000000e+00,1.651472e-01,-8.348528e-04,8.348528e-04,3.294588e-01
1.810000e-04,1.000000e+00,1.659817e-01,-8.340183e-04,8.340183e-04,3.311285e-01
1.820000e-04,1.000000e+00,1.668153e-01,-8.331847e-04,8.331847e-04,3.327965e-01
1.830000e-04,1.000000e+00,1.676480e-01,-8.323520e-04,8.323520e-04,3.344629e-01
1.840000e-04,1.000000e+00,1.684800e-01,-8.315200e-04,8.315200e-04,3.361276e-01
1.850000e-04,1.000000e+00,1.693111e-01,-8.306889e-04,8.306889e-04,3.377906e-01
1.860000e-04,1.000000e+00,1.701413e-01,-8.298587e-04,8.298587e-04,3.394520e-01
1.870000e-04,1.000000e+00,1.709708e-01,-8.290292e-04,8.290292e-04,3.411117e-01
1.880000e-04,1.000000e+00,1.717994e-01,-8.282006e-04,8.282006e-04,3.427698e-01
1.890000e-04,1.000000e+00,1.726272e-01,-8.273728e-04,8.273728e-04,3.444262e-01
1.900000e-04,1.000000e+00,1.734542e-01,-8.265458e-04,8.265458e-04,3.460809e-01
1.910000e-04,1.000000e+00,1.742803e-01,-8.257197e-04,8.257197e-04,3.477340e-01
1.920000e-04,1.000000e+00,1.751056e-01,-8.248944e-04,8.248944e-04,3.493855e-01
1.930000e-04,1.000000e+00,1.759301e-01,-8.240699e-04,8.240699e-04,3.510353e-01
1.940000e-04,1.000000e+00,1.767537e-01,-8.232463e-04,8.232463e-04,3.526834e-01
1.950000e-04,1.000000e+00,1.775766e-01,-8.224234e-04,8.224234e-04,3.543299e-01
1.960000e-04,1.000000e+00,1.783986e-01,-8.216014e-04,8.216014e-04,3.559747e-01
1.970000e-04,1.000000e+00,1.792198e-01,-8.207802e-04,8.207802e-04,3.576179e-01
1.980000e-04,1.000000e+00,1.800401e-01,-8.199599e-04,8.199599e-04,3.592595e-01
1.990000e-04,1.000000e+00,1.808597e-01,-8.191403e-04,8.191403e-04,3.608994e-01
2.000000e-04,1.000000e+00,1.816784e-01,-8.183216e-04,8.183216e-04,3.625377e-01
2.010000e-04,1.000000e+00,1.824963e-01,-8.175037e-04,8.175037e-04,3.641743e-01
2.020000e-04,1.000000e+00,1.833134e-01,-8.166866e-04,8.166866e-04,3.658094e-01
2.030000e-04,1.000000e+00,1.841297e-01,-8.158703e-04,8.158703e-04,3.674427e-01
2.040000e-04,1.000000e+00,1.849452e-01,-8.150548e-04,8.150548e-04,3.690745e-01
2.050000e-04,1.000000e+00,1.857598e-01,-8.142402e-04,8.142402e-04,3.707046e-01
2.060000e-04,1.000000e+00,1.865737e-01,-8.134263e-04,8.134263e-04,3.723331e-01
2.070000e-04,1.000000e+00,1.873867e-01,-8.126133e-04,8.126133e-04,3.739599e-01
2.080000e-04,1.000000e+00,1.881989e-01,-8.118011e-04,8.118011e-04,3.755851e-01
2.090000e-04,1.000000e+00,1.890103e-01,-8.109897e-04,8.109897e-04,3.772087e-01
2.100000e-04,1.000000e+00,1.898209e-01,-8.101791e-04,8.101791e-04,3.788307e-01
2.110000e-04,1.000000e+00,1.906306e-01,-8.093694e-04,8.093694e-04,3.804511e-01
2.120000e-04,1.000000e+00,1.914396e-01,-8.085604e-04,8.085604e-04,3.820698e-01
2.130000e-04,1.000000e+00,1.922478e-01,-8.077522e-04,8.077522e-04,3.836869e-01
2.140000e-04,1.000000e+00,1.930551e-01,-8.069449e-04,8.069449e-04,3.853025e-01
2.150000e-04,1.000000e+00,1.938616e-01,-8.061384e-04,8.061384e-04,3.869163e-01
2.160000e-04,1.000000e+00,1.946674e-01,-8.053326e-04,8.053326e-04,3.885286e-01
2.170000e-04,1.000000e+00,1.954723e-01,-8.045277e-04,8.045277e-04,3.901393e-01
2.180000e-04,1.000000e+00,1.962764e-01,-8.037236e-04,8.037236e-04,3.917483e-01
2.190000e-04,1.000000e+00,1.970798e-01,-8.029202e-04,8.029202e-04,3.933558e-01
2.200000e-04,1.000000e+00,1.978823e-01,-8.021177e-04,8.021177e-04,3.949616e-01
2.210000e-04,1.000000e+00,1.986840e-01,-8.013160e-04,8.013160e-04,3.965659e-01
2.220000e-04,1.000000e+00,1.994849e-01,-8.005151e-04,8.005151e-04,3.981685e-01
2.230000e-04,1.000000e+00,2.002850e-01,-7.997150e-04,7.997150e-04,3.997695e-01
2.240000e-04,1.000000e+00,2.010843e-01,-7.989157e-04,7.989157e-04,4.013690e-01
2.250000e-04,1.000000e+00,2.018829e-01,-7.981171e-04,7.981171e-04,4.029668e-01
2.260000e-04,1.000000e+00,2.026806e-01,-7.973194e-04,7.973194e-04,4.045630e-01
2.270000e-04,1.000000e+00,2.034775e-01,-7.965225e-04,7.965225e-04,4.061577e-01
2.280000e-04,1.000000e+00,2.042736e-01,-7.957264e-04,7.957264e-04,4.077507e-01
2.290000e-04,1.000000e+00,2.050689e-01,-7.949311e-04,7.949311e-04,4.093422e-01
2.300000e-04,1.000000e+00,2.058635e-01,-7.941365e-04,7.941365e-04,4.109320e-01
2.310000e-04,1.000000e+00,2.066572e-01,-7.933428e-04,7.933428e-04,4.125203e-01
2.320000e-04,1.000000e+00,2.074502e-01,-7.925498e-04,7.925498e-04,4.141070e-01
2.330000e-04,1.000000e+00,2.082423e-01,-7.917577e-04,7.917577e-04,4.156921e-01
2.340000e-04,1.000000e+00,2.090337e-01,-7.909663e-04,7.909663e-04,4.172756e-01
2.350000e-04,1.000000e+00,2.098243e-01,-7.901757e-04,7.901757e-04,4.188575e-01
2.360000e-04,1.000000e+00,2.106140e-01,-7.893860e-04,7.893860e-04,4.204379e-01
2.370000e-04,1.000000e+00,2.114030e-01,-7.885970e-04,7.885970e-04,4.220167e-01
2.380000e-04,1.000000e+00,2.121912e-01,-7.878088e-04,7.878088e-04,4.235939e-01
2.390000e-04,1.000000e+00,2.129786e-01,-7.870214e-04,7.870214e-04,4.251695e-01
2.400000e-04,1.000000e+00,2.137653e-01,-7.862347e-04,7.862347e-04,4.267435e-01
2.410000e-04,1.000000e+00,2.145511e-01,-7.854489e-04,7.854489e-04,4.283160e-01
2.420000e-04,1.000000e+00,2.153362e-01,-7.846638e-04,7.846638e-04,4.298869e-01
2.430000e-04,1.000000e+00,2.161204e-01,-7.838796e-04,7.838796e-04,4.314562e-01
2.440000e-04,1.000000e+00,2.169039e-01,-7.830961e-04,7.830961e-04,4.330240e-01
2.450000e-04,1.000000e+00,2.176866e-01,-7.823134e-04,7.823134e-04,4.345902e-01
2.460000e-04,1.000000e+00,2.184686e-01,-7.815314e-04,7.815314e-04,4.361548e-01
2.470000e-04,1.000000e+00,2.192497e-01,-7.807503e-04,7.807503e-04,4.377179e-01
2.480000e-04,1.000000e+00,2.200301e-01,-7.799699e-04,7.799699e-04,4.392794e-01
2.490000e-04,1.000000e+00,2.208096e-01,-7.791904e-04,7.791904e-04,4.408393e-01
2.500000e-04,1.000000e+00,2.215884e-01,-7.784116e-04,7.784116e-04,4.423977e-01
2.510000e-04,1.000000e+00,2.223665e-01,-7.776335e-04,7.776335e-04,4.439545e-01
2.520000e-04,1.000000e+00,2.231437e-01,-7.768563e-04,7.768563e-04,4.455098e-01
2.530000e-04,1.000000e+00,2.239202e-01,-7.760798e-04,7.760798e-04,4.470635e-01
2.540000e-04,1.000000e+00,2.246959e-01,-7.753041e-04,7.753041e-04,4.486157e-01
2.550000e-04,1.000000e+00,2.254708e-01,-7.745292e-04,7.745292e-04,4.501663e-01
2.560000e-04,1.000000e+00,2.262449e-01,-7.737551e-04,7.737551e-04,4.517153e-01
2.570000e-04,1.000000e+00,2.270183e-01,-7.729817e-04,7.729817e-04,4.532628e-01
2.580000e-04,1.000000e+00,2.277909e-01,-7.722091e-04,7.722091e-04,4.548088e-01
2.590000e-04,1.000000e+00,2.285627e-01,-7.714373e-04,7.714373e-04,4.563532e-01
2.600000e-04,1.000000e+00,2.293338e-01,-7.706662e-04,7.706662e-04,4.578961e-01
2.610000e-04,1.000000e+00,2.301040e-01,-7.698960e-04,7.698960e-04,4.594374e-01
2.620000e-04,1.000000e+00,2.308736e-01,-7.691264e-04,7.691264e-04,4.609772e-01
2.630000e-04,1.000000e+00,2.316423e-01,-7.683577e-04,7.683577e-04,4.625155e-01
2.640000e-04,1.000000e+00,2.324103e-01,-7.675897e-04,7.675897e-04,4.640522e-01
2.650000e-04,1.000000e+00,2.331775e-01,-7.668225e-04,7.668225e-04,4.655874e-01
2.660000e-04,1.000000e+00,2.339439e-01,-7.660561e-04,7.660561e-04,4.671210e-01
2.670000e-04,1.000000e+00,2.347096e-01,-7.652904e-04,7.652904e-04,4.686531e-01
2.680000e-04,1.000000e+00,2.354745e-01,-7.645255e-04,7.645255e-04,4.701837e-01
2.690000e-04,1.000000e+00,2.362386e-01,-7.637614e-04,7.637614e-04,4.717128e-01
2.700000e-04,1.000000e+00,2.370020e-01,-7.629980e-04,7.629980e-04,4.732403e-01
2.710000e-04,1.000000e+00,2.377646e-01,-7.622354e-04,7.622354e-04,4.747663e-01
2.720000e-04,1.000000e+00,2.385265e-01,-7.614735e-04,7.614735e-04,4.762908e-01
2.730000e-04,1.000000e+00,2.392876e-01,-7.607124e-04,7.607124e-04,4.778137e-01
2.740000e-04,1.000000e+00,2.400479e-01,-7.599521e-04,7.599521e-04,4.793351e-01
2.750000e-04,1.000000e+00,2.408075e-01,-7.591925e-04,7.591925e-04,4.808550e-01
2.760000e-04,1.000000e+00,2.415663e-01,-7.584337e-04,7.584337e-04,4.823734e-01
2.770000e-04,1.000000e+00,2.423244e-01,-7.576756e-04,7.576756e-04,4.838903e-01
2.780000e-04,1.000000e+00,2.430817e-01,-7.569183e-04,7.569183e-04,4.854056e-01
2.790000e-04,1.000000e+00,2.438382e-01,-7.561618e-04,7.561618e-04,4.869195e-01
2.800000e-04,1.000000e+00,2.445940e-01,-7.554060e-04,7.554060e-04,4.884318e-01
2.810000e-04,1.000000e+00,2.453490e-01,-7.546510e-04,7.546510e-04,4.899426e-01
2.820000e-04,1.000000e+00,2.461033e-01,-7.538967e-04,7.538967e-04,4.914519e-01
2.830000e-04,1.000000e+00,2.468568e-01,-7.531432e-04,7.531432e-04,4.929597e-01
2.840000e-04,1.000000e+00,2.476096e-01,-7.523904e-04,7.523904e-04,4.944660e-01
